    0.1020505342D+01    0.1999029255D+01    0.9625180408D+00   -0.1495504253D+03    0.0000000000D+00
    0.1021005585D+01    0.2000286292D+01    0.9629468586D+00   -0.1496735742D+03    0.0000000000D+00
    0.1021505827D+01    0.2001543346D+01    0.9633776491D+00   -0.1497924372D+03    0.0000000000D+00
    0.1022006069D+01    0.2002800403D+01    0.9638103788D+00   -0.1499069635D+03    0.0000000000D+00
    0.1022506311D+01    0.2004057452D+01    0.9642450209D+00   -0.1500170961D+03    0.0000000000D+00
    0.1023006552D+01    0.2005314480D+01    0.9646815550D+00   -0.1501227727D+03    0.0000000000D+00
    0.1023506793D+01    0.2006571475D+01    0.9651199647D+00   -0.1502239263D+03    0.0000000000D+00
    0.1024007034D+01    0.2007828425D+01    0.9655602362D+00   -0.1503204862D+03    0.0000000000D+00
    0.1024507274D+01    0.2009085319D+01    0.9660023575D+00   -0.1504123805D+03    0.0000000000D+00
    0.1025007514D+01    0.2010342144D+01    0.9664463177D+00   -0.1504995340D+03    0.0000000000D+00
    0.1025507754D+01    0.2011598888D+01    0.9668921057D+00   -0.1505818737D+03    0.0000000000D+00
    0.1026007993D+01    0.2012855538D+01    0.9673397115D+00   -0.1506593255D+03    0.0000000000D+00
    0.1026508233D+01    0.2014112084D+01    0.9677891246D+00   -0.1507318213D+03    0.0000000000D+00
    0.1027008471D+01    0.2015368513D+01    0.9682403338D+00   -0.1507992938D+03    0.0000000000D+00
    0.1027508710D+01    0.2016624812D+01    0.9686933264D+00   -0.1508616833D+03    0.0000000000D+00
    0.1028008948D+01    0.2017880970D+01    0.9691480878D+00   -0.1509189326D+03    0.0000000000D+00
    0.1028509186D+01    0.2019136974D+01    0.9696045990D+00   -0.1509709919D+03    0.0000000000D+00
    0.1029009423D+01    0.2020392812D+01    0.9700628345D+00   -0.1510178148D+03    0.0000000000D+00
    0.1029509660D+01    0.2021648472D+01    0.9705227618D+00   -0.1510593592D+03    0.0000000000D+00
    0.1030009897D+01    0.2022903942D+01    0.9709843401D+00   -0.1510955872D+03    0.0000000000D+00
    0.1030510133D+01    0.2024159209D+01    0.9714475196D+00   -0.1511264615D+03    0.0000000000D+00
    0.1031010369D+01    0.2025414261D+01    0.9719122417D+00   -0.1511519507D+03    0.0000000000D+00
    0.1031510604D+01    0.2026669085D+01    0.9723784407D+00   -0.1511720211D+03    0.0000000000D+00
    0.1032010839D+01    0.2027923670D+01    0.9728460459D+00   -0.1511866447D+03    0.0000000000D+00
    0.1032511073D+01    0.2029178002D+01    0.9733149836D+00   -0.1511957922D+03    0.0000000000D+00
    0.1033011308D+01    0.2030432071D+01    0.9737851803D+00   -0.1511994387D+03    0.0000000000D+00
    0.1033511541D+01    0.2031685863D+01    0.9742565649D+00   -0.1511975593D+03    0.0000000000D+00
    0.1034011774D+01    0.2032939365D+01    0.9747290703D+00   -0.1511901312D+03    0.0000000000D+00
    0.1034512007D+01    0.2034192567D+01    0.9752026344D+00   -0.1511771308D+03    0.0000000000D+00
    0.1035012240D+01    0.2035445454D+01    0.9756772006D+00   -0.1511585353D+03    0.0000000000D+00
    0.1035512471D+01    0.2036698015D+01    0.9761527170D+00   -0.1511343213D+03    0.0000000000D+00
    0.1036012703D+01    0.2037950238D+01    0.9766291361D+00   -0.1511044618D+03    0.0000000000D+00
    0.1036512934D+01    0.2039202110D+01    0.9771064119D+00   -0.1510689313D+03    0.0000000000D+00
    0.1037013164D+01    0.2040453620D+01    0.9775844998D+00   -0.1510276989D+03    0.0000000000D+00
    0.1037513394D+01    0.2041704753D+01    0.9780633549D+00   -0.1509807334D+03    0.0000000000D+00
    0.1038013623D+01    0.2042955499D+01    0.9785429319D+00   -0.1509280010D+03    0.0000000000D+00
    0.1038513852D+01    0.2044205846D+01    0.9790231857D+00   -0.1508694667D+03    0.0000000000D+00
    0.1039014080D+01    0.2045455780D+01    0.9795040683D+00   -0.1508050944D+03    0.0000000000D+00
    0.1039514308D+01    0.2046705290D+01    0.9799855322D+00   -0.1507348448D+03    0.0000000000D+00
    0.1040014535D+01    0.2047954363D+01    0.9804675290D+00   -0.1506586803D+03    0.0000000000D+00
    0.1040514762D+01    0.2049202988D+01    0.9809500103D+00   -0.1505765615D+03    0.0000000000D+00
    0.1041014988D+01    0.2050451152D+01    0.9814329275D+00   -0.1504884491D+03    0.0000000000D+00
    0.1041515214D+01    0.2051698842D+01    0.9819162328D+00   -0.1503943029D+03    0.0000000000D+00
    0.1042015439D+01    0.2052946047D+01    0.9823998792D+00   -0.1502940843D+03    0.0000000000D+00
    0.1042515663D+01    0.2054192755D+01    0.9828838213D+00   -0.1501877535D+03    0.0000000000D+00
    0.1043015887D+01    0.2055438953D+01    0.9833680151D+00   -0.1500752715D+03    0.0000000000D+00
    0.1043516111D+01    0.2056684629D+01    0.9838524166D+00   -0.1499566029D+03    0.0000000000D+00
    0.1044016333D+01    0.2057929771D+01    0.9843369831D+00   -0.1498317131D+03    0.0000000000D+00
    0.1044516555D+01    0.2059174366D+01    0.9848216712D+00   -0.1497005711D+03    0.0000000000D+00
    0.1045016777D+01    0.2060418403D+01    0.9853064361D+00   -0.1495631504D+03    0.0000000000D+00
    0.1045516998D+01    0.2061661869D+01    0.9857912313D+00   -0.1494194279D+03    0.0000000000D+00
    0.1046017218D+01    0.2062904752D+01    0.9862760079D+00   -0.1492693868D+03    0.0000000000D+00
    0.1046517437D+01    0.2064147039D+01    0.9867607128D+00   -0.1491130154D+03    0.0000000000D+00
    0.1047017656D+01    0.2065388718D+01    0.9872452898D+00   -0.1489503052D+03    0.0000000000D+00
    0.1047517875D+01    0.2066629778D+01    0.9877296797D+00   -0.1487812531D+03    0.0000000000D+00
    0.1048018092D+01    0.2067870204D+01    0.9882138205D+00   -0.1486058592D+03    0.0000000000D+00
    0.1048518309D+01    0.2069109986D+01    0.9886976487D+00   -0.1484241269D+03    0.0000000000D+00
    0.1049018526D+01    0.2070349110D+01    0.9891811018D+00   -0.1482360615D+03    0.0000000000D+00
    0.1049518741D+01    0.2071587565D+01    0.9896641203D+00   -0.1480416688D+03    0.0000000000D+00
    0.1050018956D+01    0.2072825337D+01    0.9901466491D+00   -0.1478409565D+03    0.0000000000D+00
    0.1050519170D+01    0.2074062415D+01    0.9906286404D+00   -0.1476339302D+03    0.0000000000D+00
    0.1051019384D+01    0.2075298786D+01    0.9911100549D+00   -0.1474205975D+03    0.0000000000D+00
    0.1051519597D+01    0.2076534438D+01    0.9915908620D+00   -0.1472009640D+03    0.0000000000D+00
    0.1052019809D+01    0.2077769359D+01    0.9920710430D+00   -0.1469750324D+03    0.0000000000D+00
    0.1052520020D+01    0.2079003535D+01    0.9925505880D+00   -0.1467428054D+03    0.0000000000D+00
    0.1053020231D+01    0.2080236956D+01    0.9930294956D+00   -0.1465042838D+03    0.0000000000D+00
    0.1053520441D+01    0.2081469608D+01    0.9935077725D+00   -0.1462594675D+03    0.0000000000D+00
    0.1054020650D+01    0.2082701479D+01    0.9939854312D+00   -0.1460083552D+03    0.0000000000D+00
    0.1054520858D+01    0.2083932558D+01    0.9944624887D+00   -0.1457509471D+03    0.0000000000D+00
    0.1055021066D+01    0.2085162831D+01    0.9949389640D+00   -0.1454872439D+03    0.0000000000D+00
    0.1055521273D+01    0.2086392286D+01    0.9954148775D+00   -0.1452172482D+03    0.0000000000D+00
    0.1056021479D+01    0.2087620912D+01    0.9958902484D+00   -0.1449409666D+03    0.0000000000D+00
    0.1056521685D+01    0.2088848696D+01    0.9963650939D+00   -0.1446584085D+03    0.0000000000D+00
    0.1057021889D+01    0.2090075625D+01    0.9968394300D+00   -0.1443695889D+03    0.0000000000D+00
    0.1057522093D+01    0.2091301688D+01    0.9973132700D+00   -0.1440745268D+03    0.0000000000D+00
    0.1058022296D+01    0.2092526872D+01    0.9977866231D+00   -0.1437732474D+03    0.0000000000D+00
    0.1058522498D+01    0.2093751164D+01    0.9982594957D+00   -0.1434657787D+03    0.0000000000D+00
    0.1059022700D+01    0.2094974553D+01    0.9987318925D+00   -0.1431521530D+03    0.0000000000D+00
    0.1059522900D+01    0.2096197025D+01    0.9992038139D+00   -0.1428324076D+03    0.0000000000D+00
    0.1060023100D+01    0.2097418569D+01    0.9996752587D+00   -0.1425065775D+03    0.0000000000D+00
    0.1060523299D+01    0.2098639172D+01    0.1000146224D+01   -0.1421747043D+03    0.0000000000D+00
    0.1061023497D+01    0.2099858821D+01    0.1000616703D+01   -0.1418368260D+03    0.0000000000D+00
    0.1061523694D+01    0.2101077505D+01    0.1001086688D+01   -0.1414929821D+03    0.0000000000D+00
    0.1062023891D+01    0.2102295211D+01    0.1001556171D+01   -0.1411432107D+03    0.0000000000D+00
    0.1062524086D+01    0.2103511927D+01    0.1002025141D+01   -0.1407875492D+03    0.0000000000D+00
    0.1063024281D+01    0.2104727640D+01    0.1002493586D+01   -0.1404260327D+03    0.0000000000D+00
    0.1063524475D+01    0.2105942338D+01    0.1002961490D+01   -0.1400586948D+03    0.0000000000D+00
    0.1064024668D+01    0.2107156009D+01    0.1003428838D+01   -0.1396855643D+03    0.0000000000D+00
    0.1064524860D+01    0.2108368641D+01    0.1003895611D+01   -0.1393066724D+03    0.0000000000D+00
    0.1065025051D+01    0.2109580221D+01    0.1004361788D+01   -0.1389220441D+03    0.0000000000D+00
    0.1065525242D+01    0.2110790737D+01    0.1004827347D+01   -0.1385317039D+03    0.0000000000D+00
    0.1066025431D+01    0.2112000177D+01    0.1005292263D+01   -0.1381356720D+03    0.0000000000D+00
    0.1066525620D+01    0.2113208530D+01    0.1005756509D+01   -0.1377339679D+03    0.0000000000D+00
    0.1067025808D+01    0.2114415782D+01    0.1006220057D+01   -0.1373266047D+03    0.0000000000D+00
    0.1067525995D+01    0.2115621922D+01    0.1006682878D+01   -0.1369135940D+03    0.0000000000D+00
    0.1068026181D+01    0.2116826938D+01    0.1007144944D+01   -0.1364949452D+03    0.0000000000D+00
    0.1068526366D+01    0.2118030818D+01    0.1007606226D+01   -0.1360706627D+03    0.0000000000D+00
    0.1069026550D+01    0.2119233550D+01    0.1008066697D+01   -0.1356407482D+03    0.0000000000D+00
    0.1069526733D+01    0.2120435122D+01    0.1008526331D+01   -0.1352051996D+03    0.0000000000D+00
