    0.1000029257D+03    0.8913572718D+04    0.1000000000D+05    0.4456786359D+12   -0.4596548241D+06
    0.1000112189D+03    0.8867091443D+04    0.1000000000D+05    0.4433545722D+12    0.2666378917D+07
    0.1000195107D+03    0.8820789154D+04    0.1000000000D+05    0.4410394577D+12    0.5784310209D+07
    0.1000278034D+03    0.8774778415D+04    0.1000000000D+05    0.4387389207D+12    0.8886300585D+07
    0.1000360965D+03    0.8729186124D+04    0.1000000000D+05    0.4364593062D+12    0.1196506275D+08
    0.1000443872D+03    0.8684152295D+04    0.1000000000D+05    0.4342076147D+12    0.1501084752D+08
    0.1000526769D+03    0.8639790865D+04    0.1000000000D+05    0.4319895433D+12    0.1801459725D+08
    0.1000609673D+03    0.8596212855D+04    0.1000000000D+05    0.4298106428D+12    0.2097004381D+08
    0.1000692567D+03    0.8553545563D+04    0.1000000000D+05    0.4276772781D+12    0.2386855909D+08
    0.1000775454D+03    0.8511902481D+04    0.1000000000D+05    0.4255951241D+12    0.2670167392D+08
    0.1000858352D+03    0.8471387824D+04    0.1000000000D+05    0.4235693912D+12    0.2946259401D+08
    0.1000941257D+03    0.8432114142D+04    0.1000000000D+05    0.4216057071D+12    0.3214411889D+08
    0.1001024160D+03    0.8394191462D+04    0.1000000000D+05    0.4197095731D+12    0.3473834409D+08
    0.1001107072D+03    0.8357719143D+04    0.1000000000D+05    0.4178859571D+12    0.3723838234D+08
    0.1001189989D+03    0.8322796885D+04    0.1000000000D+05    0.4161398442D+12    0.3963776914D+08
    0.1001272906D+03    0.8289522633D+04    0.1000000000D+05    0.4144761316D+12    0.4192959084D+08
    0.1001355832D+03    0.8257982895D+04    0.1000000000D+05    0.4128991448D+12    0.4410759706D+08
    0.1001438805D+03    0.8228251182D+04    0.1000000000D+05    0.4114125591D+12    0.4616640062D+08
    0.1001521831D+03    0.8200409042D+04    0.1000000000D+05    0.4100204521D+12    0.4810148840D+08
    0.1001604879D+03    0.8174545033D+04    0.1000000000D+05    0.4087272516D+12    0.4990648561D+08
    0.1001687921D+03    0.8150739433D+04    0.1000000000D+05    0.4075369717D+12    0.5157586284D+08
    0.1001771406D+03    0.8128944959D+04    0.1000000000D+05    0.4064472480D+12    0.5310437896D+08
    0.1001855101D+03    0.8109307711D+04    0.1000000000D+05    0.4054653855D+12    0.5450276739D+08
    0.1001938463D+03    0.8092003976D+04    0.1000000000D+05    0.4046001988D+12    0.5574273297D+08
    0.1002022510D+03    0.8076885005D+04    0.1000000000D+05    0.4038442502D+12    0.5682737966D+08
    0.1002106996D+03    0.8064084287D+04    0.1000000000D+05    0.4032042144D+12    0.5777223369D+08
    0.1002191315D+03    0.8053741209D+04    0.1000000000D+05    0.4026870604D+12    0.5854755621D+08
    0.1002275466D+03    0.8045870323D+04    0.1000000000D+05    0.4022935161D+12    0.5916131102D+08
    0.1002359757D+03    0.8040463534D+04    0.1000000000D+05    0.4020231767D+12    0.5960552065D+08
    0.1002444240D+03    0.8037547555D+04    0.1000000000D+05    0.4018773777D+12    0.5988666973D+08
    0.1002528724D+03    0.8037145647D+04    0.1000000000D+05    0.4018572823D+12    0.5999779675D+08
    0.1002612878D+03    0.8039245889D+04    0.1000000000D+05    0.4019622944D+12    0.5994008388D+08
    0.1002696480D+03    0.8043797755D+04    0.1000000000D+05    0.4021898878D+12    0.5971689767D+08
    0.1002780028D+03    0.8050788991D+04    0.1000000000D+05    0.4025394495D+12    0.5932849188D+08
    0.1002863517D+03    0.8060195038D+04    0.1000000000D+05    0.4030097519D+12    0.5877798500D+08
    0.1002946980D+03    0.8071989995D+04    0.1000000000D+05    0.4035994997D+12    0.5806483664D+08
    0.1003030258D+03    0.8086110031D+04    0.1000000000D+05    0.4043055016D+12    0.5719370948D+08
    0.1003113500D+03    0.8102532482D+04    0.1000000000D+05    0.4051266241D+12    0.5616823935D+08
    0.1003196750D+03    0.8121219924D+04    0.1000000000D+05    0.4060609962D+12    0.5498752635D+08
    0.1003279870D+03    0.8142085567D+04    0.1000000000D+05    0.4071042783D+12    0.5365800412D+08
    0.1003363021D+03    0.8165108583D+04    0.1000000000D+05    0.4082554291D+12    0.5218472254D+08
    0.1003446179D+03    0.8190221078D+04    0.1000000000D+05    0.4095110539D+12    0.5056507925D+08
    0.1003529166D+03    0.8217295181D+04    0.1000000000D+05    0.4108647591D+12    0.4881145995D+08
    0.1003612209D+03    0.8246326677D+04    0.1000000000D+05    0.4123163339D+12    0.4692825113D+08
    0.1003695221D+03    0.8277207027D+04    0.1000000000D+05    0.4138603513D+12    0.4491138456D+08
    0.1003778229D+03    0.8309861354D+04    0.1000000000D+05    0.4154930677D+12    0.4278023915D+08
    0.1003861215D+03    0.8344192528D+04    0.1000000000D+05    0.4172096264D+12    0.4052462137D+08
    0.1003944188D+03    0.8380110898D+04    0.1000000000D+05    0.4190055449D+12    0.3816866991D+08
    0.1004027137D+03    0.8417512122D+04    0.1000000000D+05    0.4208756061D+12    0.3569939789D+08
    0.1004110065D+03    0.8456295137D+04    0.1000000000D+05    0.4228147568D+12    0.3314467820D+08
    0.1004192983D+03    0.8496359189D+04    0.1000000000D+05    0.4248179594D+12    0.3048937980D+08
    0.1004275882D+03    0.8537590220D+04    0.1000000000D+05    0.4268795110D+12    0.2776293602D+08
    0.1004358811D+03    0.8579900841D+04    0.1000000000D+05    0.4289950421D+12    0.2495055001D+08
    0.1004441718D+03    0.8623150653D+04    0.1000000000D+05    0.4311575326D+12    0.2207933374D+08
    0.1004524662D+03    0.8667252862D+04    0.1000000000D+05    0.4333626431D+12    0.1914059804D+08
    0.1004607590D+03    0.8712059684D+04    0.1000000000D+05    0.4356029842D+12    0.1615500189D+08
    0.1004690536D+03    0.8757467727D+04    0.1000000000D+05    0.4378733864D+12    0.1312153867D+08
