    0.7054100797D-03    0.2788307527D+04    0.8176661668D+01    0.2424593340D+09    0.1998012301D+09
    0.7116471860D-03    0.2791468809D+04    0.6290335112D+01    0.2221717370D+09    0.1996587547D+09
    0.7178850893D-03    0.2790046147D+04    0.7525341973D+01    0.2050218716D+09    0.1994810095D+09
    0.7241226291D-03    0.2790755508D+04    0.7710017119D+01    0.2090987224D+09    0.1992593819D+09
    0.7303606749D-03    0.2790371230D+04    0.7647451086D+01    0.2087259489D+09    0.1990849972D+09
    0.7365988959D-03    0.2790302729D+04    0.7647288423D+01    0.2085651158D+09    0.1989240696D+09
    0.7428372060D-03    0.2790214492D+04    0.7647345750D+01    0.2084196377D+09    0.1987765160D+09
    0.7490754890D-03    0.2790223090D+04    0.7647180078D+01    0.2082846473D+09    0.1986426544D+09
    0.7553136971D-03    0.2790238775D+04    0.7647698742D+01    0.2081715148D+09    0.1985240793D+09
    0.7615518259D-03    0.2790289986D+04    0.7647562772D+01    0.2080561019D+09    0.1984119306D+09
    0.7677899393D-03    0.2790309802D+04    0.7647264937D+01    0.2079538017D+09    0.1983109017D+09
    0.7740281947D-03    0.2790303667D+04    0.7647498885D+01    0.2078630312D+09    0.1982179129D+09
    0.7802666210D-03    0.2790182828D+04    0.7647508002D+01    0.2077807198D+09    0.1981384857D+09
    0.7865051349D-03    0.2790150813D+04    0.7647386130D+01    0.2077142468D+09    0.1980689513D+09
    0.7927436569D-03    0.2790104426D+04    0.7645008474D+01    0.2076633292D+09    0.1980191484D+09
    0.7989820729D-03    0.2790143646D+04    0.7647509792D+01    0.2076008607D+09    0.1979565810D+09
    0.8052203710D-03    0.2790199111D+04    0.7647464849D+01    0.2075565575D+09    0.1979126467D+09
    0.8114585775D-03    0.2790249196D+04    0.7647466275D+01    0.2075023909D+09    0.1978586519D+09
    0.8176967527D-03    0.2790281049D+04    0.7647440931D+01    0.2074524643D+09    0.1978082233D+09
    0.8239349616D-03    0.2790277191D+04    0.7647439728D+01    0.2073999201D+09    0.1977569107D+09
    0.8301733221D-03    0.2790250913D+04    0.7647513116D+01    0.2073568471D+09    0.1977132251D+09
    0.8364118096D-03    0.2790141571D+04    0.7647454835D+01    0.2073123509D+09    0.1976703976D+09
    0.8426502789D-03    0.2790137317D+04    0.7647503572D+01    0.2072769671D+09    0.1976345542D+09
    0.8488886820D-03    0.2790157831D+04    0.7647510269D+01    0.2072422558D+09    0.1975999156D+09
    0.8551269874D-03    0.2790196526D+04    0.7647519952D+01    0.2072159439D+09    0.1975744909D+09
    0.8613651950D-03    0.2790245245D+04    0.7647762273D+01    0.2071898798D+09    0.1975489251D+09
    0.8676033596D-03    0.2790284014D+04    0.7647301085D+01    0.2071747112D+09    0.1975347639D+09
    0.8738416626D-03    0.2790283660D+04    0.7647859203D+01    0.2071535848D+09    0.1975110431D+09
    0.8800801891D-03    0.2790160310D+04    0.7647573801D+01    0.2071295713D+09    0.1974936424D+09
    0.8863188696D-03    0.2790083643D+04    0.7647702088D+01    0.2071183407D+09    0.1974798673D+09
    0.8925576097D-03    0.2790022607D+04    0.7647541704D+01    0.2071120246D+09    0.1974757739D+09
    0.8987962823D-03    0.2790030296D+04    0.7647612827D+01    0.2071073699D+09    0.1974702334D+09
    0.9050348270D-03    0.2790083009D+04    0.7647637265D+01    0.2070943844D+09    0.1974589071D+09
    0.9112732405D-03    0.2790144709D+04    0.7647558658D+01    0.2070917900D+09    0.1974547270D+09
    0.9175115788D-03    0.2790200387D+04    0.7647153811D+01    0.2070804045D+09    0.1974470593D+09
    0.9237499524D-03    0.2790211985D+04    0.7647237452D+01    0.2070962622D+09    0.1974669558D+09
    0.9299885971D-03    0.2790168737D+04    0.7647815282D+01    0.2070769717D+09    0.1974498304D+09
    0.9362273769D-03    0.2789969505D+04    0.7649861063D+01    0.2069847635D+09    0.1974056427D+09
    0.9424660605D-03    0.2790047961D+04    0.7647359805D+01    0.2070965682D+09    0.1974656420D+09
    0.9487047697D-03    0.2790055499D+04    0.7648189277D+01    0.2071008163D+09    0.1974701364D+09
    0.9549434672D-03    0.2790025054D+04    0.7647377568D+01    0.2070826838D+09    0.1974494127D+09
    0.9611821101D-03    0.2790066005D+04    0.7648868607D+01    0.2070949734D+09    0.1974894680D+09
    0.9674207275D-03    0.2790073898D+04    0.7644672998D+01    0.2071189770D+09    0.1974775005D+09
    0.9736593721D-03    0.2790088714D+04    0.7654321458D+01    0.2072548862D+09    0.1975056037D+09
    0.9798981141D-03    0.2790049675D+04    0.7648312926D+01    0.2071430460D+09    0.1975087441D+09
    0.9861370681D-03    0.2790001563D+04    0.7646793040D+01    0.2071227811D+09    0.1975131886D+09
    0.9923761724D-03    0.2789860104D+04    0.7647602946D+01    0.2071427804D+09    0.1975175716D+09
    0.9986152319D-03    0.2789867068D+04    0.7647593336D+01    0.2071467315D+09    0.1975210449D+09
    0.1004854181D-02    0.2789900243D+04    0.7647521434D+01    0.2071503111D+09    0.1975249523D+09
    0.1011092990D-02    0.2789965490D+04    0.7647559924D+01    0.2071615373D+09    0.1975371212D+09
    0.1017331677D-02    0.2790026164D+04    0.7647541448D+01    0.2071709166D+09    0.1975461430D+09
    0.1023570302D-02    0.2790074137D+04    0.7647473150D+01    0.2071830945D+09    0.1975581095D+09
    0.1029809062D-02    0.2790081401D+04    0.7647786405D+01    0.2071884593D+09    0.1975643356D+09
    0.1036048018D-02    0.2789953891D+04    0.7648060824D+01    0.2071964340D+09    0.1975746343D+09
    0.1042287080D-02    0.2789906075D+04    0.7647296979D+01    0.2071961990D+09    0.1975711985D+09
    0.1048526151D-02    0.2789859355D+04    0.7647919128D+01    0.2072121632D+09    0.1975857409D+09
