 variables=x,density,velocity,pressure,SXX
   0.7166042315997989E-01     0.2786459792354921E+04    -0.7567792195562013E+01     0.6644450122067107E-01     0.1789871850764932E+00
   0.8415941718857677E-01     0.2783989599976656E+04    -0.4438898813596445E+01     0.3073570163014921E-01     0.1994956126552275E+00
   0.9666456258615294E-01     0.2783718567453701E+04    -0.4439973482607796E+01     0.3043983843676694E-01     0.1991924424604316E+00
   0.1091706933651817E+00     0.2783550901685539E+04    -0.4439655309636167E+01     0.3016412465320176E-01     0.1989312852041076E+00
   0.1216773379253497E+00     0.2783489856002449E+04    -0.4439814541180588E+01     0.2993777366529552E-01     0.1987102979819583E+00
   0.1341842863669570E+00     0.2783415639565979E+04    -0.4439801787456617E+01     0.2974336754805580E-01     0.1985243689885854E+00
   0.1466914509011172E+00     0.2783393672882187E+04    -0.4439856222116007E+01     0.2958120559501106E-01     0.1983694849950817E+00
   0.1591986954359426E+00     0.2783380032273496E+04    -0.4439888980484563E+01     0.2945263931402936E-01     0.1982486878324047E+00
   0.1717059891065067E+00     0.2783371803418516E+04    -0.4439930787671102E+01     0.2935969940692840E-01     0.1981634840420189E+00
   0.1842132990194449E+00     0.2783372803107822E+04    -0.4439968745265598E+01     0.2928811835516951E-01     0.1980998548350729E+00
   0.1967206085899180E+00     0.2783371955842626E+04    -0.4440007691421251E+01     0.2921230194779526E-01     0.1980321199260320E+00
   0.2092279117634841E+00     0.2783375650242559E+04    -0.4440047490044801E+01     0.2913770907949309E-01     0.1979657300737626E+00
   0.2217352110683415E+00     0.2783373677725368E+04    -0.4440091270848911E+01     0.2908061997378042E-01     0.1979168949172512E+00
   0.2342425089596860E+00     0.2783376279369526E+04    -0.4440141914872816E+01     0.2904012621110540E-01     0.1978846479694600E+00
   0.2467498104590487E+00     0.2783372071870574E+04    -0.4440202612245486E+01     0.2900628422424591E-01     0.1978589985799839E+00
   0.2592571238484304E+00     0.2783370987363213E+04    -0.4440275844138152E+01     0.2897826853734880E-01     0.1978391050269862E+00
   0.2717644564363634E+00     0.2783363527020714E+04    -0.4440363252763624E+01     0.2895598649193458E-01     0.1978248933231987E+00
   0.2842718164227337E+00     0.2783358792951116E+04    -0.4440465064699588E+01     0.2893701500069433E-01     0.1978139872836231E+00
   0.2967792110466076E+00     0.2783348110767854E+04    -0.4440580505267079E+01     0.2892057395991528E-01     0.1978056698468642E+00
   0.3092866485403256E+00     0.2783339712787405E+04    -0.4440707369922753E+01     0.2890568259741667E-01     0.1977990181251708E+00
   0.3217941398359735E+00     0.2783324165265403E+04    -0.4440843052870161E+01     0.2889404388154752E-01     0.1977957732072737E+00
   0.3343016955389705E+00     0.2783311047376784E+04    -0.4440983966661212E+01     0.2888518579528722E-01     0.1977954669690080E+00
   0.3468093268769242E+00     0.2783290503284121E+04    -0.4441127213914658E+01     0.2887813960779363E-01     0.1977971034056335E+00
   0.3593170462994836E+00     0.2783271845020923E+04    -0.4441269738326303E+01     0.2887165338625330E-01     0.1977993784673302E+00
   0.3718248683512371E+00     0.2783244828589659E+04    -0.4441410539575632E+01     0.2886430223337475E-01     0.1978008112157868E+00
   0.3843328117999342E+00     0.2783217818704414E+04    -0.4441549322236748E+01     0.2885814350443986E-01     0.1978034162249154E+00
   0.3968408973249749E+00     0.2783181600580114E+04    -0.4441688404435196E+01     0.2885400630448314E-01     0.1978080062345147E+00
   0.4093491502994457E+00     0.2783143300699037E+04    -0.4441830861654156E+01     0.2885159923629656E-01     0.1978143157112910E+00
   0.4218576003928852E+00     0.2783093881796161E+04    -0.4441979927783958E+01     0.2885081622536172E-01     0.1978222620318415E+00
   0.4343662854669483E+00     0.2783038736827506E+04    -0.4442141637524534E+01     0.2884872276489775E-01     0.1978290297665227E+00
   0.4468752532484093E+00     0.2782968085446531E+04    -0.4442309456707955E+01     0.2884699546878405E-01     0.1978361804798430E+00
   0.4593845649344635E+00     0.2782885717114705E+04    -0.4442508466583502E+01     0.2884565078020448E-01     0.1978442314943925E+00
   0.4718943009257093E+00     0.2782779303647921E+04    -0.4442669794192381E+01     0.2884593129623824E-01     0.1978532120942912E+00
   0.4844045717268226E+00     0.2782647787881075E+04    -0.4442977178132709E+01     0.2884474548049269E-01     0.1978634124929395E+00
   0.4969155357364192E+00     0.2782470936535859E+04    -0.4442927153315146E+01     0.2885023606094572E-01     0.1978740420771774E+00
   0.5094274336527316E+00     0.2782232403726972E+04    -0.4443855595815386E+01     0.2883689371520268E-01     0.1978841112097774E+00
   0.5219406742927177E+00     0.2781873833202867E+04    -0.4442065175554087E+01     0.2887016282258118E-01     0.1978950271161117E+00
   0.5344560495231201E+00     0.2781283443537660E+04    -0.4446992629947523E+01     0.2876881680606265E-01     0.1979061088822585E+00
   0.5469760589810638E+00     0.2779814979644153E+04    -0.4430729639234833E+01     0.2899641616124795E-01     0.1979179911856113E+00
   0.5595155406756842E+00     0.2772656599280551E+04    -0.4460551495249828E+01     0.2889372316106703E-01     0.1979219684446495E+00
   0.5720711997775281E+00     0.2772651650593014E+04    -0.4428896977789647E+01     0.2889615876856540E-01     0.1979356901427875E+00
   0.5846106724367808E+00     0.2779823965137675E+04    -0.4458846910647875E+01     0.2899983735977527E-01     0.1979568068876489E+00
   0.5971306427045400E+00     0.2781291865171354E+04    -0.4442602681621302E+01     0.2877501645514686E-01     0.1979721607964007E+00
   0.6096459647233057E+00     0.2781889066006068E+04    -0.4447666210107253E+01     0.2887960102735795E-01     0.1979871877651942E+00
