0.00693864 0.2783290731200654E+04 -0.4785709533130107E+01 0.2411097093850603E-01 1.98793e+08
0.00700117 0.2783307134809769E+04 -0.4785815919438793E+01 0.2411727918272621E-01 1.98802e+08
0.00706371 0.2783324837909925E+04 -0.4785924552183879E+01 0.2412368625697157E-01 1.98812e+08
0.00712625 0.2783338641421657E+04 -0.4786033840412705E+01 0.2412982111111842E-01 1.98822e+08
0.00718879 0.2783354203631912E+04 -0.4786142885288340E+01 0.2413530121782023E-01 1.98831e+08
0.00725132 0.2783365655759684E+04 -0.4786250813869990E+01 0.2414112778114535E-01 1.9884e+08
0.00731386 0.2783378932889488E+04 -0.4786357669101526E+01 0.2414729906464766E-01 1.98849e+08
0.0073764 0.2783388641442663E+04 -0.4786463714346794E+01 0.2415346884116859E-01 1.98859e+08
0.00743893 0.2783400385649029E+04 -0.4786569973477045E+01 0.2415989112531099E-01 1.98869e+08
0.00750147 0.2783408721028351E+04 -0.4786677426035680E+01 0.2416553304636812E-01 1.98877e+08
0.007564 0.2783418718744375E+04 -0.4786787253283225E+01 0.2417102806692260E-01 1.98886e+08
0.00762654 0.2783425880744627E+04 -0.4786900105873829E+01 0.2417679908450663E-01 1.98895e+08
0.00768907 0.2783435161806286E+04 -0.4787016369514780E+01 0.2418268785800986E-01 1.98905e+08
0.00775161 0.2783441106681349E+04 -0.4787135751318217E+01 0.2418857115331371E-01 1.98914e+08
0.00781414 0.2783449155776903E+04 -0.4787257781693381E+01 0.2419437897793343E-01 1.98923e+08
0.00787668 0.2783454587412662E+04 -0.4787381641261028E+01 0.2419928203438034E-01 1.98931e+08
0.00793921 0.2783461775222094E+04 -0.4787506650797893E+01 0.2420445820639143E-01 1.9894e+08
0.00800175 0.2783466392862563E+04 -0.4787632085835373E+01 0.2420989255414642E-01 1.98949e+08
0.00806428 0.2783473037619638E+04 -0.4787757470435642E+01 0.2421526957190100E-01 1.98958e+08
0.00812682 0.2783476968034781E+04 -0.4787882325364308E+01 0.2422086455860123E-01 1.98967e+08
0.00818935 0.2783483068499299E+04 -0.4788006440015457E+01 0.2422563960456077E-01 1.98975e+08
0.00825189 0.2783486459756724E+04 -0.4788129722704539E+01 0.2423041829006452E-01 1.98983e+08
0.00831442 0.2783491845317789E+04 -0.4788252532924654E+01 0.2423543729056540E-01 1.98992e+08
0.00837695 0.2783495031539750E+04 -0.4788375558283681E+01 0.2424045835944233E-01 1.99001e+08
0.00843949 0.2783499936560899E+04 -0.4788499965175478E+01 0.2424554705774988E-01 1.99009e+08
0.00850202 0.2783502443136588E+04 -0.4788627070035743E+01 0.2425010314178098E-01 1.99017e+08
0.00856455 0.2783507268251822E+04 -0.4788758241103788E+01 0.2425423938481337E-01 1.99025e+08
0.00862709 0.2783509340984440E+04 -0.4788894473999913E+01 0.2425856359539560E-01 1.99033e+08
0.00868962 0.2783513484640967E+04 -0.4789036369039905E+01 0.2426297429534834E-01 1.99041e+08
0.00875215 0.2783515691127506E+04 -0.4789183948403511E+01 0.2426744147130883E-01 1.9905e+08
0.00881469 0.2783519459879581E+04 -0.4789336872412365E+01 0.2427155842674785E-01 1.99058e+08
0.00887722 0.2783520953376973E+04 -0.4789494482372014E+01 0.2427511758608084E-01 1.99065e+08
0.00893975 0.2783524819237579E+04 -0.4789656068821795E+01 0.2427884437926370E-01 1.99073e+08
0.00900229 0.2783526109070839E+04 -0.4789820879629890E+01 0.2428264552044227E-01 1.99081e+08
0.00906482 0.2783529411786518E+04 -0.4789988316639064E+01 0.2428647429008337E-01 1.99089e+08
0.00912735 0.2783530775864404E+04 -0.4790157911921763E+01 0.2428993391803624E-01 1.99096e+08
0.00918989 0.2783533814396269E+04 -0.4790329502798306E+01 0.2429293233960032E-01 1.99103e+08
0.00925242 0.2783534729808787E+04 -0.4790503214274873E+01 0.2429616774719654E-01 1.99111e+08
0.00931495 0.2783537868812965E+04 -0.4790679538257834E+01 0.2429950126081033E-01 1.99118e+08
0.00937748 0.2783538587069307E+04 -0.4790859152017709E+01 0.2430289076563595E-01 1.99126e+08
0.00944002 0.2783541322821584E+04 -0.4791042806645662E+01 0.2430567116646935E-01 1.99133e+08
0.00950255 0.2783542093430302E+04 -0.4791231032042785E+01 0.2430817330810851E-01 1.9914e+08
0.00956508 0.2783544617697968E+04 -0.4791424048940375E+01 0.2431085217686436E-01 1.99147e+08
0.00962762 0.2783545090346934E+04 -0.4791621667937300E+01 0.2431349895332365E-01 1.99154e+08
0.00969015 0.2783547701630039E+04 -0.4791823440135187E+01 0.2431624336237089E-01 1.99161e+08
0.00975268 0.2783547959182952E+04 -0.4792028763166964E+01 0.2431804509918318E-01 1.99168e+08
0.00981521 0.2783550261825080E+04 -0.4792237111140343E+01 0.2432000743865914E-01 1.99174e+08
0.00987775 0.2783550630898385E+04 -0.4792448114524045E+01 0.2432212966544926E-01 1.99181e+08
0.00994028 0.2783552775707142E+04 -0.4792661702065886E+01 0.2432423192212232E-01 1.99188e+08
0.0100028 0.2783552874657723E+04 -0.4792878115399581E+01 0.2432599476232713E-01 1.99195e+08
0.0100653 0.2783555080854938E+04 -0.4793097990489152E+01 0.2432732404663147E-01 1.99201e+08
0.0101279 0.2783555047832398E+04 -0.4793322289491321E+01 0.2432882190368227E-01 1.99208e+08
0.0101904 0.2783557018541816E+04 -0.4793552216531942E+01 0.2433028497788542E-01 1.99214e+08
0.0102529 0.2783557081960499E+04 -0.4793788932032029E+01 0.2433174025634157E-01 1.99221e+08
0.0103155 0.2783558924744941E+04 -0.4794033287783639E+01 0.2433237300168105E-01 1.99227e+08
0.010378 0.2783558717945634E+04 -0.4794285545433594E+01 0.2433317537145682E-01 1.99233e+08
0.0104405 0.2783560663853721E+04 -0.4794545345435133E+01 0.2433402754016467E-01 1.99239e+08
0.0105031 0.2783560416123234E+04 -0.4794811839227687E+01 0.2433488873581662E-01 1.99246e+08
0.0105656 0.2783562086073885E+04 -0.4795084068922264E+01 0.2433502676792436E-01 1.99252e+08
0.0106281 0.2783561889026790E+04 -0.4795361314198880E+01 0.2433518844397827E-01 1.99258e+08
0.0106907 0.2783563558952769E+04 -0.4795643372483722E+01 0.2433544509254561E-01 1.99264e+08
0.0107532 0.2783563117284531E+04 -0.4795930572888744E+01 0.2433568676859725E-01 1.9927e+08
0.0108157 0.2783564839181116E+04 -0.4796223659548534E+01 0.2433532297076586E-01 1.99276e+08
0.0108783 0.2783564414328604E+04 -0.4796523539984322E+01 0.2433490014981203E-01 1.99282e+08
0.0109408 0.2783565868260167E+04 -0.4796831119500801E+01 0.2433458040440720E-01 1.99288e+08
0.0110033 0.2783565495830031E+04 -0.4797147162281312E+01 0.2433422347824346E-01 1.99294e+08
0.0110659 0.2783567021202136E+04 -0.4797472255045260E+01 0.2433318925318022E-01 1.99299e+08
0.0111284 0.2783566370534373E+04 -0.4797806737376477E+01 0.2433206880252402E-01 1.99305e+08
0.0111909 0.2783567902741921E+04 -0.4798150663533256E+01 0.2433100309960640E-01 1.99311e+08
0.0112535 0.2783567356027615E+04 -0.4798503762887291E+01 0.2432993491452403E-01 1.99317e+08
0.011316 0.2783568652634905E+04 -0.4798865556311213E+01 0.2432809750875076E-01 1.99323e+08
0.0113785 0.2783568059887808E+04 -0.4799235585700332E+01 0.2432631620013360E-01 1.99328e+08
0.0114411 0.2783569464532624E+04 -0.4799613780761669E+01 0.2432454501284567E-01 1.99334e+08
0.0115036 0.2783568711092081E+04 -0.4800000758372699E+01 0.2432263216200915E-01 1.9934e+08
0.0115661 0.2783570029854175E+04 -0.4800397961893523E+01 0.2432008233925217E-01 1.99345e+08
0.0116286 0.2783569351241243E+04 -0.4800807484485906E+01 0.2431758854166706E-01 1.99351e+08
0.0116912 0.2783570580136722E+04 -0.4801231671288756E+01 0.2431497273422130E-01 1.99357e+08
0.0117537 0.2783569795609930E+04 -0.4801672579543603E+01 0.2431192361803254E-01 1.99363e+08
0.0118162 0.2783571065196503E+04 -0.4802131534562563E+01 0.2430850308686905E-01 1.99369e+08
0.0118788 0.2783570223769739E+04 -0.4802608871710729E+01 0.2430502187945015E-01 1.99375e+08
0.0119413 0.2783571393045233E+04 -0.4803103973993630E+01 0.2430143937624198E-01 1.99381e+08
0.0120038 0.2783570573849017E+04 -0.4803615557680009E+01 0.2429713077666446E-01 1.99387e+08
0.0120664 0.2783571722380617E+04 -0.4804142215320038E+01 0.2429288284592604E-01 1.99393e+08
0.0121289 0.2783570779569698E+04 -0.4804683105458544E+01 0.2428858608662189E-01 1.99399e+08
0.0121914 0.2783571944366749E+04 -0.4805238707738886E+01 0.2428395135333102E-01 1.99405e+08
0.012254 0.2783571032526300E+04 -0.4805811393796755E+01 0.2427887790273690E-01 1.99411e+08
0.0123165 0.2783572055227034E+04 -0.4806405554511375E+01 0.2427371785115577E-01 1.99417e+08
0.012379 0.2783571117677127E+04 -0.4807026974872178E+01 0.2426832558707775E-01 1.99424e+08
0.0124416 0.2783572186266246E+04 -0.4807681389634133E+01 0.2426199027665001E-01 1.9943e+08
0.0125041 0.2783571092054624E+04 -0.4808372388451833E+01 0.2425541939777734E-01 1.99437e+08
0.0125666 0.2783572117670736E+04 -0.4809099232114342E+01 0.2424854319484697E-01 1.99444e+08
0.0126292 0.2783571088792457E+04 -0.4809855282817589E+01 0.2424116132829277E-01 1.99451e+08
0.0126917 0.2783571993319452E+04 -0.4810627720653126E+01 0.2423347021973946E-01 1.99457e+08
0.0127542 0.2783570893753339E+04 -0.4811398828533808E+01 0.2422596149204190E-01 1.99464e+08
0.0128168 0.2783571895391512E+04 -0.4812148669321110E+01 0.2421879014627717E-01 1.99471e+08
0.0128793 0.2783570776056573E+04 -0.4812858524480396E+01 0.2421167820297287E-01 1.99478e+08
0.0129418 0.2783571740340139E+04 -0.4813514270636443E+01 0.2420545380526575E-01 1.99484e+08
0.0130044 0.2783570715096543E+04 -0.4814108899530872E+01 0.2420005356655710E-01 1.9949e+08
0.0130669 0.2783571732937297E+04 -0.4814643712729122E+01 0.2419513636349694E-01 1.99495e+08
0.0131294 0.2783570672672665E+04 -0.4815128079252277E+01 0.2419082959210699E-01 1.995e+08
0.013192 0.2783571756699514E+04 -0.4815578033796386E+01 0.2418709390280832E-01 1.99506e+08
0.0132545 0.2783570757587338E+04 -0.4816014119359748E+01 0.2418351955358985E-01 1.99511e+08
0.013317 0.2783571746063168E+04 -0.4816458911224698E+01 0.2417947176012317E-01 1.99515e+08
0.0133795 0.2783570706630962E+04 -0.4816934570797818E+01 0.2417518623883682E-01 1.9952e+08
0.0134421 0.2783571750350621E+04 -0.4817460785006245E+01 0.2417031271972792E-01 1.99526e+08
0.0135046 0.2783570582064231E+04 -0.4818053374079906E+01 0.2416433701749519E-01 1.99532e+08
0.0135671 0.2783571507806752E+04 -0.4818723738874541E+01 0.2415745346191181E-01 1.99538e+08
0.0136297 0.2783570350325525E+04 -0.4819479067566409E+01 0.2414974294871435E-01 1.99544e+08
0.0136922 0.2783571183788601E+04 -0.4820323102330041E+01 0.2414106599516181E-01 1.99552e+08
0.0137547 0.2783569888926372E+04 -0.4821257309271020E+01 0.2413101307550405E-01 1.99559e+08
0.0138173 0.2783570689819103E+04 -0.4822282455619561E+01 0.2412006784978549E-01 1.99567e+08
0.0138798 0.2783569313614973E+04 -0.4823400700008546E+01 0.2410807386432594E-01 1.99576e+08
0.0139423 0.2783569970461903E+04 -0.4824618002158942E+01 0.2409475266094103E-01 1.99585e+08
0.0140049 0.2783568518619516E+04 -0.4825945896610444E+01 0.2408003984541146E-01 1.99595e+08
0.0140674 0.2783569115248410E+04 -0.4827400917000301E+01 0.2406393314263426E-01 1.99606e+08
0.0141299 0.2783567494542940E+04 -0.4829000723058063E+01 0.2404614022271247E-01 1.99617e+08
0.0141925 0.2783567929554217E+04 -0.4830758963782167E+01 0.2402604837870192E-01 1.99629e+08
0.014255 0.2783566211048116E+04 -0.4832684339158072E+01 0.2400400050890732E-01 1.99643e+08
0.0143175 0.2783566469276871E+04 -0.4834788527404811E+01 0.2397984387839688E-01 1.99657e+08
0.0143801 0.2783564549046358E+04 -0.4837100151039979E+01 0.2395320325276084E-01 1.99673e+08
0.0144426 0.2783564651236206E+04 -0.4839671416395403E+01 0.2392302160306397E-01 1.9969e+08
0.0145051 0.2783562453180177E+04 -0.4842560286930809E+01 0.2388920953105494E-01 1.99708e+08
0.0145677 0.2783562245418870E+04 -0.4845783253676851E+01 0.2385149071176972E-01 1.99729e+08
0.0146302 0.2783559842194233E+04 -0.4849263285324647E+01 0.2381070798830723E-01 1.99752e+08
0.0146927 0.2783559490779252E+04 -0.4852826042273990E+01 0.2376860573943557E-01 1.99774e+08
0.0147553 0.2783557029597578E+04 -0.4856299282250662E+01 0.2372774795796409E-01 1.99796e+08
0.0148178 0.2783556754159371E+04 -0.4859708781403184E+01 0.2368774471360266E-01 1.99818e+08
0.0148803 0.2783554212129724E+04 -0.4863449942478799E+01 0.2364376157587722E-01 1.99842e+08
0.0149429 0.2783553318265021E+04 -0.4868215078542464E+01 0.2358697845307261E-01 1.99872e+08
0.0150054 0.2783549665569533E+04 -0.4874469402272905E+01 0.2351218862811606E-01 1.9991e+08
0.0150679 0.2783547795672116E+04 -0.4881580603952234E+01 0.2342693748605423E-01 1.99953e+08
0.0151305 0.2783544337886435E+04 -0.4887342766089636E+01 0.2335837054132827E-01 1.99988e+08
0.015193 0.2783544806127006E+04 -0.4888979619459515E+01 0.2333993670801007E-01 200000000
0.0152555 0.2783545347690909E+04 -0.4886086304269923E+01 0.2338310391393316E-01 200000000
0.015318 0.2783549240490268E+04 -0.4880756803222891E+01 0.2346145498226063E-01 200000000
0.0153806 0.2783551339892329E+04 -0.4874745774919663E+01 0.2354992371829393E-01 200000000
0.0154431 0.2783555667037156E+04 -0.4868643184657775E+01 0.2363991823601748E-01 200000000
0.0155056 0.2783557904888062E+04 -0.4862423046788106E+01 0.2373179332664948E-01 200000000
0.0155682 0.2783562403093214E+04 -0.4855965164748771E+01 0.2382726614073716E-01 200000000
0.0156307 0.2783564889087386E+04 -0.4849261904556294E+01 0.2392640161872756E-01 200000000
0.0156932 0.2783569606430809E+04 -0.4842413292598211E+01 0.2402768822367243E-01 200000000
0.0157558 0.2783572153116141E+04 -0.4835561768586837E+01 0.2412899874735065E-01 200000000
0.0158183 0.2783576791916278E+04 -0.4828843973347066E+01 0.2422830495015645E-01 200000000
0.0158808 0.2783579164628057E+04 -0.4822371236386974E+01 0.2432396555193042E-01 200000000
0.0159434 0.2783583487386972E+04 -0.4816226785633071E+01 0.2441476306299797E-01 200000000
0.0160059 0.2783585451058047E+04 -0.4810468037970320E+01 0.2449985984337486E-01 200000000
0.0160684 0.2783589381571974E+04 -0.4805129737794031E+01 0.2457874494161951E-01 200000000
0.016131 0.2783590907651484E+04 -0.4800227215475182E+01 0.2465118388299638E-01 200000000
0.0161935 0.2783594356496651E+04 -0.4795760250315826E+01 0.2471716734661445E-01 200000000
0.016256 0.2783595431137996E+04 -0.4791716969001305E+01 0.2477686094345867E-01 200000000
0.0163186 0.2783598453971741E+04 -0.4788077284450249E+01 0.2483056023119479E-01 200000000
0.0163811 0.2783599107639974E+04 -0.4784815256989314E+01 0.2487865542427657E-01 200000000
0.0164436 0.2783601751952693E+04 -0.4781900618561705E+01 0.2492160489619117E-01 200000000
0.0165062 0.2783602068493016E+04 -0.4779299767413882E+01 0.2495991479231041E-01 200000000
0.0165687 0.2783604385345117E+04 -0.4776976880931276E+01 0.2499412022052497E-01 200000000
0.0166312 0.2783604415528003E+04 -0.4774895282340374E+01 0.2502476579256586E-01 200000000
0.0166937 0.2783606527157375E+04 -0.4773019127681997E+01 0.2505238380941641E-01 200000000
0.0167563 0.2783606360342862E+04 -0.4771315056802916E+01 0.2507747183848787E-01 200000000
0.0168188 0.2783608279787328E+04 -0.4769753622553137E+01 0.2510047103358069E-01 200000000
0.0168813 0.2783607983830982E+04 -0.4768310242719779E+01 0.2512174873294193E-01 200000000
0.0169439 0.2783609803445907E+04 -0.4766965649571895E+01 0.2514158836535575E-01 200000000
0.0170064 0.2783609403300429E+04 -0.4765705687621024E+01 0.2516019029203993E-01 200000000
0.0170689 0.2783611145837936E+04 -0.4764520427129553E+01 0.2517768657731258E-01 200000000
0.0171315 0.2783610670955734E+04 -0.4763402527747272E+01 0.2519416988991522E-01 200000000
0.017194 0.2783612328052454E+04 -0.4762345161290777E+01 0.2520973108652758E-01 200000000
0.0172565 0.2783611793073699E+04 -0.4761340035056170E+01 0.2522449303344878E-01 200000000
0.0173191 0.2783613420251796E+04 -0.4760376431388918E+01 0.2523862429004177E-01 200000000
0.0173816 0.2783612839584501E+04 -0.4759441986154534E+01 0.2525232037863186E-01 200000000
0.0174441 0.2783614419552850E+04 -0.4758525527022362E+01 0.2526575231643697E-01 200000000
0.0175067 0.2783613833755597E+04 -0.4757621288974063E+01 0.2527899918736819E-01 200000000
0.0175692 0.2783615409566281E+04 -0.4756733010018147E+01 0.2529199215644582E-01 200000000
0.0176317 0.2783614783989065E+04 -0.4755875905654434E+01 0.2530449725780596E-01 200000000
0.0176942 0.2783616314246526E+04 -0.4755075062363935E+01 0.2531615040607421E-01 200000000
0.0177568 0.2783615614121488E+04 -0.4754360060021368E+01 0.2532653871889715E-01 200000000
0.0178193 0.2783617032086392E+04 -0.4753757342785034E+01 0.2533530390451613E-01 200000000
0.0178818 0.2783616216032178E+04 -0.4753282866514657E+01 0.2534223532454178E-01 200000000
0.0179444 0.2783617518029528E+04 -0.4752937595649642E+01 0.2534732316007792E-01 200000000
0.0180069 0.2783616564919094E+04 -0.4752707277551297E+01 0.2535075704040381E-01 200000000
